Drug Chembl ID,ICD10,odds_ratio,drug_cancer,drug_no_cancer,no_drug_cancer,no_drug_no_cancer,Disease Description,Drug Name,Chembl ID,DrugBank ID,Drug Description,IUPAC Name,Molecular Weight,SMILES,ATC Code,ATC Level_0_code,ATC Level_0_name,ATC Level_1_code,ATC Level_1_name,ATC Level_2_code,ATC Level_2_name,ATC Level_3_code,ATC Level_3_name
CHEMBL580,C61,0.152,12,1577,14008,279190,Malignant neoplasm of prostate,Lorazepam,CHEMBL580,DB00186,"Lorazepam is a short-acting and rapidly cleared benzodiazepine used commonly as a sedative and anxiolytic.[A957] It was developed by DJ Richards, presented and marketed initially by Wyeth Pharmaceuticals in the USA in 1977. The first historic FDA label approval is reported in 1985 by the company Mutual Pharm.[L5095]","7-chloro-5-(2-chlorophenyl)-3-hydroxy-2,3-dihydro-1H-1,4-benzodiazepin-2-one",321.158,OC1N=C(C2=CC=CC=C2Cl)C2=C(NC1=O)C=CC(Cl)=C2,N05BA56,N05BA,Benzodiazepine derivatives,N05B,ANXIOLYTICS,N05,PSYCHOLEPTICS,N,NERVOUS SYSTEM
CHEMBL580,C61,0.152,12,1577,14008,279190,Malignant neoplasm of prostate,Lorazepam,CHEMBL580,DB00186,"Lorazepam is a short-acting and rapidly cleared benzodiazepine used commonly as a sedative and anxiolytic.[A957] It was developed by DJ Richards, presented and marketed initially by Wyeth Pharmaceuticals in the USA in 1977. The first historic FDA label approval is reported in 1985 by the company Mutual Pharm.[L5095]","7-chloro-5-(2-chlorophenyl)-3-hydroxy-2,3-dihydro-1H-1,4-benzodiazepin-2-one",321.158,OC1N=C(C2=CC=CC=C2Cl)C2=C(NC1=O)C=CC(Cl)=C2,N05BA06,N05BA,Benzodiazepine derivatives,N05B,ANXIOLYTICS,N05,PSYCHOLEPTICS,N,NERVOUS SYSTEM
CHEMBL108,C61,0.255,39,3033,13996,277734,Malignant neoplasm of prostate,Carbamazepine,CHEMBL108,DB00564,"Carbamazepine, also known as Tegretol, is an anticonvulsant drug and analgesic drug used to control seizures and to treat pain resulting from trigeminal neuralgia. It was initially approved by the FDA in 1965.[A180301] Aside from the above uses, this drug is also given to control the symptoms of bipolar 1.[L1335] Interestingly, carbamazepine was the first anticonvulsant used to treat individuals with bipolar disorder.[A180319]","2-azatricyclo[9.4.0.0^{3,8}]pentadeca-1(15),3,5,7,9,11,13-heptaene-2-carboxamide",236.2686,NC(=O)N1C2=CC=CC=C2C=CC2=CC=CC=C12,N03AF01,N03AF,Carboxamide derivatives,N03A,ANTIEPILEPTICS,N03,ANTIEPILEPTICS,N,NERVOUS SYSTEM
CHEMBL1624,C61,0.142,122,16371,13864,264396,Malignant neoplasm of prostate,Levothyroxine,CHEMBL1624,DB00451,"Levothyroxine is a synthetically produced form of thyroxine, a major endogenous hormone secreted by the thyroid gland.[F4633] Also known as L-thyroxine or the brand name product Synthroid, levothyroxine is used primarily to treat hypothyroidism, a condition where the thyroid gland is no longer able to produce sufficient quantities of the thyroid hormones T<sub>4</sub> (tetraiodothyronine or thyroxine) and T<sub>3</sub> (triiodothyronine or [DB00279]), resulting in diminished down-stream effects of these hormones. Without sufficient quantities of circulating thyroid hormones, symptoms of hypothyroidism begin to develop such as fatigue, increased heart rate, depression[A179620], dry skin and hair, muscle cramps, constipation, weight gain, memory impairment, and poor tolerance to cold temperatures.[F4636,A35722]

In response to Thyroid Stimulating Hormone (TSH) release by the pituitary gland, a normally functioning thyroid gland will produce and secrete T<sub>4</sub>, which is then converted through deiodination (by type I or type II 5′-deiodinases)[A179941] into its active metabolite T<sub>3</sub>. While T<sub>4</sub> is the major product secreted by the thyroid gland,  T<sub>3</sub> exerts the majority of the physiological effects of the thyroid hormones; T<sub>4</sub> and T<sub>3</sub> have a relative potency of ~1:4 (T4:T3).[F4633] T<sub>4</sub> and T<sub>3</sub> act on nearly every cell of the body, but have a particularly strong effect on the cardiac system.[A179935] As a result, many cardiac functions including heart rate, cardiac output, and systemic vascular resistance are closely linked to thyroid status.[A179938]

Prior to the development of levothyroxine, [DB09100] or desiccated thyroid, used to be the mainstay of treatment for hypothyroidism. However, this is no longer recommended for the majority of patients due to several clinical concerns including limited controlled trials supporting its use. Desiccated thyroid products contain a ratio of T4 to T3 of 4.2:1, which is significantly lower than the 14:1 ratio of secretion by the human thyroid gland. This higher proportion of T3 in desiccated thyroid products can lead to supraphysiologic levels of T3 which may put patients at risk of thyrotoxicosis if thyroid extract therapy is not adjusted according to the serum TSH.[A35722, F4636]","(2S)-2-amino-3-[4-(4-hydroxy-3,5-diiodophenoxy)-3,5-diiodophenyl]propanoic acid",776.87,N[C@@H](CC1=CC(I)=C(OC2=CC(I)=C(O)C(I)=C2)C(I)=C1)C(O)=O,H03AA01,H03AA,Thyroid hormones,H03A,THYROID PREPARATIONS,H03,THYROID THERAPY,H,"SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS"
CHEMBL1464,C61,0.488,191,7799,13689,272968,Malignant neoplasm of prostate,Warfarin,CHEMBL1464,DB00682,"Warfarin is an anticoagulant drug normally used to prevent blood clot formation as well as migration. Although originally marketed as a pesticide (d-Con, Rodex, among others), Warfarin has since become the most frequently prescribed oral anticoagulant in North America. Warfarin has several properties that should be noted when used medicinally, including its ability to cross the placental barrier during pregnancy which can result in fetal bleeding, spontaneous abortion, preterm birth, stillbirth, and neonatal death. Additional adverse effects such as necrosis, purple toe syndrome, osteoporosis, valve and artery calcification, and drug interactions have also been documented with warfarin use. Warfarin does not actually affect blood viscosity, rather, it inhibits vitamin-k dependent synthesis of biologically active forms of various clotting factors in addition to several regulatory factors.",4-hydroxy-3-(3-oxo-1-phenylbutyl)-2H-chromen-2-one,308.3279,CC(=O)CC(C1=CC=CC=C1)C1=C(O)C2=C(OC1=O)C=CC=C2,B01AA03,B01AA,Vitamin K antagonists,B01A,ANTITHROMBOTIC AGENTS,B01,ANTITHROMBOTIC AGENTS,B,BLOOD AND BLOOD FORMING ORGANS
CHEMBL1200706,C61,0.121,6,986,14033,279781,Malignant neoplasm of prostate,Aluminum Hydroxide,CHEMBL1200706,DB06723,Aluminum hydroxide is an inorganic salt used as an antacid. It is a basic compound that acts by neutralizing hydrochloric acid in gastric secretions. Subsequent increases in pH may inhibit the action of pepsin. An increase in bicarbonate ions and prostaglandins may also confer cytoprotective effects.,aluminium(3+) trihydroxide,78.0036,[OH-].[OH-].[OH-].[Al+3],A02AB02,A02AB,Aluminium compounds,A02A,ANTACIDS,A02,DRUGS FOR ACID RELATED DISORDERS,A,ALIMENTARY TRACT AND METABOLISM
CHEMBL1200706,C61,0.121,6,986,14033,279781,Malignant neoplasm of prostate,Aluminum Hydroxide,CHEMBL1200706,DB06723,Aluminum hydroxide is an inorganic salt used as an antacid. It is a basic compound that acts by neutralizing hydrochloric acid in gastric secretions. Subsequent increases in pH may inhibit the action of pepsin. An increase in bicarbonate ions and prostaglandins may also confer cytoprotective effects.,aluminium(3+) trihydroxide,78.0036,[OH-].[OH-].[OH-].[Al+3],A02AB01,A02AB,Aluminium compounds,A02A,ANTACIDS,A02,DRUGS FOR ACID RELATED DISORDERS,A,ALIMENTARY TRACT AND METABOLISM
CHEMBL1200706,C61,0.121,6,986,14033,279781,Malignant neoplasm of prostate,Aluminum Hydroxide,CHEMBL1200706,DB06723,Aluminum hydroxide is an inorganic salt used as an antacid. It is a basic compound that acts by neutralizing hydrochloric acid in gastric secretions. Subsequent increases in pH may inhibit the action of pepsin. An increase in bicarbonate ions and prostaglandins may also confer cytoprotective effects.,aluminium(3+) trihydroxide,78.0036,[OH-].[OH-].[OH-].[Al+3],A02AD03,A02AD,"Combinations and complexes of aluminium, calcium and magnesium compounds",A02A,ANTACIDS,A02,DRUGS FOR ACID RELATED DISORDERS,A,ALIMENTARY TRACT AND METABOLISM
CHEMBL1072,C44,0.235,19,900,24243,269632,Other and unspecified malignant neoplasm of skin,Bumetanide,CHEMBL1072,DB00887,Bumetanide  is a sulfamyl diuretic.,3-(butylamino)-4-phenoxy-5-sulfamoylbenzoic acid,364.416,CCCCNC1=C(OC2=CC=CC=C2)C(=CC(=C1)C(O)=O)S(N)(=O)=O,G01AE10,G01AE,Sulfonamides,G01A,"ANTIINFECTIVES AND ANTISEPTICS, EXCL. COMBINATIONS WITH CORTICOSTEROIDS",G01,GYNECOLOGICAL ANTIINFECTIVES AND ANTISEPTICS,G,GENITO URINARY SYSTEM AND SEX HORMONES
CHEMBL1072,C44,0.235,19,900,24243,269632,Other and unspecified malignant neoplasm of skin,Bumetanide,CHEMBL1072,DB00887,Bumetanide  is a sulfamyl diuretic.,3-(butylamino)-4-phenoxy-5-sulfamoylbenzoic acid,364.416,CCCCNC1=C(OC2=CC=CC=C2)C(=CC(=C1)C(O)=O)S(N)(=O)=O,C03CB02,C03CB,Sulfonamides and potassium in combination,C03C,HIGH-CEILING DIURETICS,C03,DIURETICS,C,CARDIOVASCULAR SYSTEM
CHEMBL1072,C44,0.235,19,900,24243,269632,Other and unspecified malignant neoplasm of skin,Bumetanide,CHEMBL1072,DB00887,Bumetanide  is a sulfamyl diuretic.,3-(butylamino)-4-phenoxy-5-sulfamoylbenzoic acid,364.416,CCCCNC1=C(OC2=CC=CC=C2)C(=CC(=C1)C(O)=O)S(N)(=O)=O,C03EB02,C03EB,High-ceiling diuretics and potassium-sparing agents,C03E,DIURETICS AND POTASSIUM-SPARING AGENTS IN COMBINATION,C03,DIURETICS,C,CARDIOVASCULAR SYSTEM
CHEMBL1072,C44,0.235,19,900,24243,269632,Other and unspecified malignant neoplasm of skin,Bumetanide,CHEMBL1072,DB00887,Bumetanide  is a sulfamyl diuretic.,3-(butylamino)-4-phenoxy-5-sulfamoylbenzoic acid,364.416,CCCCNC1=C(OC2=CC=CC=C2)C(=CC(=C1)C(O)=O)S(N)(=O)=O,C03CA02,C03CA,"Sulfonamides, plain",C03C,HIGH-CEILING DIURETICS,C03,DIURETICS,C,CARDIOVASCULAR SYSTEM
CHEMBL1072,C61,0.217,10,920,14019,279847,Malignant neoplasm of prostate,Bumetanide,CHEMBL1072,DB00887,Bumetanide  is a sulfamyl diuretic.,3-(butylamino)-4-phenoxy-5-sulfamoylbenzoic acid,364.416,CCCCNC1=C(OC2=CC=CC=C2)C(=CC(=C1)C(O)=O)S(N)(=O)=O,G01AE10,G01AE,Sulfonamides,G01A,"ANTIINFECTIVES AND ANTISEPTICS, EXCL. COMBINATIONS WITH CORTICOSTEROIDS",G01,GYNECOLOGICAL ANTIINFECTIVES AND ANTISEPTICS,G,GENITO URINARY SYSTEM AND SEX HORMONES
CHEMBL1072,C61,0.217,10,920,14019,279847,Malignant neoplasm of prostate,Bumetanide,CHEMBL1072,DB00887,Bumetanide  is a sulfamyl diuretic.,3-(butylamino)-4-phenoxy-5-sulfamoylbenzoic acid,364.416,CCCCNC1=C(OC2=CC=CC=C2)C(=CC(=C1)C(O)=O)S(N)(=O)=O,C03CB02,C03CB,Sulfonamides and potassium in combination,C03C,HIGH-CEILING DIURETICS,C03,DIURETICS,C,CARDIOVASCULAR SYSTEM
CHEMBL1072,C61,0.217,10,920,14019,279847,Malignant neoplasm of prostate,Bumetanide,CHEMBL1072,DB00887,Bumetanide  is a sulfamyl diuretic.,3-(butylamino)-4-phenoxy-5-sulfamoylbenzoic acid,364.416,CCCCNC1=C(OC2=CC=CC=C2)C(=CC(=C1)C(O)=O)S(N)(=O)=O,C03EB02,C03EB,High-ceiling diuretics and potassium-sparing agents,C03E,DIURETICS AND POTASSIUM-SPARING AGENTS IN COMBINATION,C03,DIURETICS,C,CARDIOVASCULAR SYSTEM
CHEMBL1072,C61,0.217,10,920,14019,279847,Malignant neoplasm of prostate,Bumetanide,CHEMBL1072,DB00887,Bumetanide  is a sulfamyl diuretic.,3-(butylamino)-4-phenoxy-5-sulfamoylbenzoic acid,364.416,CCCCNC1=C(OC2=CC=CC=C2)C(=CC(=C1)C(O)=O)S(N)(=O)=O,C03CA02,C03CA,"Sulfonamides, plain",C03C,HIGH-CEILING DIURETICS,C03,DIURETICS,C,CARDIOVASCULAR SYSTEM
CHEMBL1072,C50,0.199,11,909,16853,277019,Malignant neoplasm of breast,Bumetanide,CHEMBL1072,DB00887,Bumetanide  is a sulfamyl diuretic.,3-(butylamino)-4-phenoxy-5-sulfamoylbenzoic acid,364.416,CCCCNC1=C(OC2=CC=CC=C2)C(=CC(=C1)C(O)=O)S(N)(=O)=O,G01AE10,G01AE,Sulfonamides,G01A,"ANTIINFECTIVES AND ANTISEPTICS, EXCL. COMBINATIONS WITH CORTICOSTEROIDS",G01,GYNECOLOGICAL ANTIINFECTIVES AND ANTISEPTICS,G,GENITO URINARY SYSTEM AND SEX HORMONES
CHEMBL1072,C50,0.199,11,909,16853,277019,Malignant neoplasm of breast,Bumetanide,CHEMBL1072,DB00887,Bumetanide  is a sulfamyl diuretic.,3-(butylamino)-4-phenoxy-5-sulfamoylbenzoic acid,364.416,CCCCNC1=C(OC2=CC=CC=C2)C(=CC(=C1)C(O)=O)S(N)(=O)=O,C03CB02,C03CB,Sulfonamides and potassium in combination,C03C,HIGH-CEILING DIURETICS,C03,DIURETICS,C,CARDIOVASCULAR SYSTEM
CHEMBL1072,C50,0.199,11,909,16853,277019,Malignant neoplasm of breast,Bumetanide,CHEMBL1072,DB00887,Bumetanide  is a sulfamyl diuretic.,3-(butylamino)-4-phenoxy-5-sulfamoylbenzoic acid,364.416,CCCCNC1=C(OC2=CC=CC=C2)C(=CC(=C1)C(O)=O)S(N)(=O)=O,C03EB02,C03EB,High-ceiling diuretics and potassium-sparing agents,C03E,DIURETICS AND POTASSIUM-SPARING AGENTS IN COMBINATION,C03,DIURETICS,C,CARDIOVASCULAR SYSTEM
CHEMBL1072,C50,0.199,11,909,16853,277019,Malignant neoplasm of breast,Bumetanide,CHEMBL1072,DB00887,Bumetanide  is a sulfamyl diuretic.,3-(butylamino)-4-phenoxy-5-sulfamoylbenzoic acid,364.416,CCCCNC1=C(OC2=CC=CC=C2)C(=CC(=C1)C(O)=O)S(N)(=O)=O,C03CA02,C03CA,"Sulfonamides, plain",C03C,HIGH-CEILING DIURETICS,C03,DIURETICS,C,CARDIOVASCULAR SYSTEM
CHEMBL980,C61,0.152,318,37622,13556,243145,Malignant neoplasm of prostate,Guaifenesin,CHEMBL980,DB00874,"Guaifenesin possesses a storied history, having been originally formally approved by the US FDA in 1952 and continues to be one of very few - if not perhaps the only drug that is readily available and used as an expectorant [F4525]. Since that time the agent has been a combination component of various prescription and non-prescription over-the-counter cough and cold products and is currently a widely available over-the-counter generic medication [F4525]. Although it is principally believed that guaifenesin elicits an action to facilitate productive cough to manage chest congestion [A177661, L6100, F4516, F4522, F4525], it is not known whether the agent can reliably mitigate coughing.

Regardless, on March 1, 2007, the FDA received a petition asking the FDA to notify the public that some antitussives, expectorants, decongestants, antihistamines, and cough/cold combinations are not known to be safe and effective in children under the age of 6 years [F4525]. After the negotiation between FDA and major manufacturers, a voluntary transition of labels for not using guaifenesin in children under the age of 4 years was endorsed by FDA in 2008 [F4525].

Furthermore, there has also been contemporary research to suggest that guaifenesin possesses and is capable of demonstrating anticonvulsant and muscle relaxant effects to some degree possibly by acting as an NMDA receptor antagonist [A177652].","3-(2-methoxyphenoxy)propane-1,2-diol",198.2158,COC1=CC=CC=C1OCC(O)CO,R05CA03,R05CA,Expectorants,R05C,"EXPECTORANTS, EXCL. COMBINATIONS WITH COUGH SUPPRESSANTS",R05,COUGH AND COLD PREPARATIONS,R,RESPIRATORY SYSTEM
